[1710, '00000000', '00000000', '00', '0', '0', '00000000', '00000000', '0000', '000', '000', '00000000', '0000000000000000']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000X', 'xxxxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'xxxxxxxx', 'xxxx', 'xxx', 'xxx', 'xxxxxxXx']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154830, '0000000b', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154836, '0000000c', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154846, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154846, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154846, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154856, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[154866, '0000000d', '00000028', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000030', '80c00780d00e0005']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157356, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157366, '0000000d', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157376, '0000000c', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[157376, '0000000c', '00000030', '00', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '000', '00000038', '80c00780d00e0601']
[159916, '0000000c', '00000030', '01', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '008', '00000038', '80c00780d00e0601']
[159916, '0000000c', '00000030', '01', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '008', '00000038', '80c00780d00e0601']
[164996, '0000000c', '00000030', '03', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '018', '00000038', '80c00780d00e0601']
[164996, '0000000c', '00000030', '03', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '018', '00000038', '80c00780d00e0601']
[175156, '0000000c', '00000030', '07', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '038', '00000038', '80c00780d00e0601']
[175156, '0000000c', '00000030', '07', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '038', '00000038', '80c00780d00e0601']
[195476, '0000000c', '00000030', '0f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '078', '00000038', '80c00780d00e0601']
[195476, '0000000c', '00000030', '0f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '078', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
[236110, '0000000d', '00000030', '1f', '0', '0', 'ffffffff', 'ffffffff', '0000', '008', '0f8', '00000038', '80c00780d00e0601']
