[34370, '00000000', '00', '0', '0', '00000000', '0000', '000', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '7e']
[176170, 'XxxxXfff', '1f', '3', 'f', '3f']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '051']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '7']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '3']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXfff', '1f', '3', 'f', '3fxxxxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXXXX', 'xX', 'x', 'X', '3XxxxxX', 'xxxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '00', '0']
[176170, '1XxX', '1f', '3']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '00', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '1', '0']
[176170, '1XxX', '00', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '0']
[176170, '1XxX', 'X', '1']
[176170, '1XxX', '00', '0']
[176170, '1XxX', 'X']
[176170, '1XxX', '0']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '1XxX', 'x1', '1']
[176170, '1XxX', '1X', 'x']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '1XxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', '0']
[176170, '1XxX', 'X', '1']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '1XxX', 'X']
[176170, '1XxX', 'x3', '3']
[176170, '1XxX', '0']
[176170, '1XxX', 'X']
[176170, '1XxX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxXxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', '008']
[176170, 'XxXxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X']
[176170, 'XxXxxxxx', 'xx', 'x', 'x', 'xxxxxxxx', 'X', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '000']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0']
[176170, 'XX0Xxxxx', 'xx', 'x', 'x', 'xxxxxxxX', '0', '0Xx']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0X0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0X0']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', 'X', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0ff']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XX0XXfff', '1f', '3', 'f', 'fXxxxXXX', '0', '0XX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XxxxXXXX', '1X', 'x', 'x', 'xXxxxxxX', 'X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, 'XXXxxxxx', 'xx', 'x', 'x', 'xxxxxXX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '0000XXaX', 'xX', 'X', '3', 'fffffffX', 'Xxxx', 'xXX']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', 'xx', '0', '0', 'ffffffff', '0000', 'xxx', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', 'x0X', '000']
[176170, '00000028', '00', '0', '0', 'ffffffff', '0000', '008', '000', '00']
